Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country
30.0, Federal-gov,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States
51.0, Local-gov,13.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States
40.0, Local-gov,10.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,2444.0,40.0, United-States
36.0, Private,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,2258.0,70.0, United-States
28.0, Private,10.0, Divorced, Other-service, Other-relative, Black, Male,0.0,0.0,24.0, United-States
49.0, Private,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States
61.0, Self-emp-not-inc,4.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,30.0, United-States
41.0, Self-emp-not-inc,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States
55.0, Private,9.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,30.0, United-States
36.0, Private,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States
21.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States
57.0, Self-emp-not-inc,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States
49.0, Self-emp-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,37.0, United-States
59.0, Private,7.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States
41.0, Private,10.0, Separated, Sales, Not-in-family, White, Male,0.0,0.0,80.0, United-States
59.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
20.0, Private,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,25.0, United-States
42.0, Private,10.0, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States
41.0, Local-gov,14.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,60.0, United-States
45.0, Federal-gov,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States
36.0, Private,9.0, Never-married, Sales, Other-relative, Asian-Pac-Islander, Female,0.0,0.0,40.0, ?
42.0, Local-gov,12.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,45.0, United-States
25.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States
45.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1887.0,40.0, United-States
58.0, Self-emp-not-inc,9.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,40.0, United-States
39.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
34.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
22.0, Self-emp-not-inc,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States
44.0, Private,9.0, Divorced, Tech-support, Not-in-family, White, Male,0.0,0.0,50.0, United-States
53.0, Self-emp-inc,10.0, Widowed, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States
22.0, Private,12.0, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0.0,2824.0,40.0, ?
27.0, Private,5.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, Guatemala
60.0, Private,9.0, Separated, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States
46.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103.0,0.0,40.0, United-States
56.0, Self-emp-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,40.0, United-States
36.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,27828.0,0.0,40.0, United-States
56.0, Private,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,32.0, United-States
35.0, ?,10.0, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines
29.0, Self-emp-inc,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1740.0,70.0, United-States
19.0, Private,6.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,39.0, United-States
38.0, Private,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States
40.0, Federal-gov,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States
52.0, Private,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States
22.0, Private,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States
32.0, State-gov,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States
27.0, Private,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, United-States
25.0, Private,13.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, Guatemala
36.0, Private,14.0, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0.0,0.0,40.0, Iran
22.0, Private,8.0, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States
32.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States
37.0, Private,13.0, Separated, Exec-managerial, Unmarried, Black, Female,0.0,0.0,40.0, United-States
22.0, Private,9.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,54.0, United-States
29.0, Private,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States
42.0, Private,1.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,25.0, United-States
45.0, Private,11.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,38.0, United-States
33.0, Private,13.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,45.0, United-States
39.0, Private,10.0, Separated, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States
27.0, Private,8.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,45.0, United-States
53.0, Local-gov,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,50.0, United-States
30.0, Private,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States
52.0, Self-emp-not-inc,10.0, Widowed, Craft-repair, Not-in-family, Black, Male,0.0,0.0,35.0, United-States
43.0, Self-emp-inc,13.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,60.0, United-States
47.0, Local-gov,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,35.0, United-States
61.0, Private,9.0, Married-civ-spouse, Protective-serv, Husband, Black, Male,0.0,0.0,40.0, India
39.0, Local-gov,14.0, Divorced, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,40.0, Dominican-Republic
47.0, Private,10.0, Divorced, Sales, Unmarried, White, Male,0.0,0.0,50.0, United-States
19.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,25.0, United-States
37.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3464.0,0.0,40.0, United-States
31.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,51.0, United-States
69.0, Self-emp-not-inc,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,8.0, United-States
22.0, ?,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,25.0, United-States
29.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States
24.0, Private,10.0, Never-married, Machine-op-inspct, Own-child, Other, Male,0.0,0.0,14.0, United-States
42.0, Private,9.0, Separated, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,40.0, Poland
30.0, Local-gov,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,72.0, United-States
28.0, Private,14.0, Married-spouse-absent, Sales, Not-in-family, White, Female,0.0,0.0,80.0, United-States
27.0, Private,11.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States
53.0, Private,9.0, Divorced, Exec-managerial, Not-in-family, Black, Female,0.0,0.0,40.0, United-States
35.0, State-gov,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1651.0,40.0, United-States
22.0, Private,8.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States
25.0, Private,9.0, Separated, Protective-serv, Own-child, Black, Male,0.0,0.0,40.0, United-States
38.0, Local-gov,13.0, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0.0,1887.0,40.0, United-States
27.0, Private,13.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,35.0, United-States
30.0, Private,5.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,37.0, United-States
27.0, Private,13.0, Divorced, Prof-specialty, Own-child, White, Female,0.0,0.0,50.0, United-States
25.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States
36.0, ?,9.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,4.0, United-States
32.0, Private,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States
70.0, Private,6.0, Widowed, Craft-repair, Unmarried, White, Male,0.0,0.0,45.0, United-States
50.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States
40.0, Private,10.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,35.0, United-States
34.0, Private,7.0, Married-spouse-absent, Craft-repair, Not-in-family, Black, Male,0.0,0.0,55.0, United-States
57.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States
39.0, Private,14.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,32.0, United-States
49.0, Private,10.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States
43.0, Private,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178.0,0.0,40.0, United-States
26.0, Private,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,45.0, United-States
31.0, Private,10.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, Japan
60.0, Self-emp-not-inc,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States
46.0, Private,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,50.0, United-States
26.0, Private,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,7298.0,0.0,55.0, United-States
27.0, Private,15.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States
31.0, Private,10.0, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0.0,0.0,40.0, United-States
59.0, Private,9.0, Widowed, Exec-managerial, Unmarried, White, Female,0.0,0.0,50.0, United-States
19.0, ?,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,20.0, United-States
18.0, Private,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,24.0, United-States
22.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States
24.0, Private,12.0, Married-civ-spouse, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States
53.0, State-gov,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States
43.0, Private,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,42.0, United-States
24.0, Private,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,50.0, United-States
60.0, Private,6.0, Widowed, Tech-support, Unmarried, White, Female,0.0,0.0,40.0, United-States
24.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
52.0, Federal-gov,9.0, Never-married, Adm-clerical, Not-in-family, Black, Male,0.0,0.0,40.0, United-States
32.0, Private,11.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,99.0, United-States
34.0, Private,6.0, Separated, Other-service, Not-in-family, White, Female,0.0,0.0,35.0, United-States
35.0, Local-gov,12.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States
38.0, Private,5.0, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, Mexico
34.0, Self-emp-not-inc,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,4508.0,0.0,90.0, United-States
53.0, Local-gov,15.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States
23.0, Private,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States
40.0, Private,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States
40.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
50.0, Private,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,60.0, United-States
17.0, Private,6.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States
53.0, Local-gov,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,1876.0,54.0, United-States
32.0, Private,13.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States
43.0, ?,9.0, Never-married, ?, Other-relative, White, Female,0.0,0.0,40.0, United-States
18.0, Private,7.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,16.0, United-States
62.0, Private,6.0, Divorced, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States
45.0, Private,14.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States
46.0, Private,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,70.0, United-States
73.0, Self-emp-not-inc,4.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States
64.0, Private,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States
26.0, Private,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,45.0, United-States
23.0, Private,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,48.0, United-States
30.0, Private,9.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0.0,0.0,40.0, Vietnam
51.0, Private,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States
35.0, Self-emp-not-inc,13.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,55.0, United-States
39.0, Private,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,13550.0,0.0,45.0, United-States
35.0, Self-emp-inc,14.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, India
41.0, Private,9.0, Widowed, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States
31.0, Private,10.0, Divorced, Craft-repair, Own-child, White, Male,4650.0,0.0,40.0, United-States
40.0, Private,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States
46.0, Local-gov,15.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines
31.0, Private,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,30.0, United-States
41.0, Self-emp-inc,10.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, Honduras
42.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,3137.0,0.0,40.0, United-States
23.0, Private,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States
21.0, ?,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,35.0, United-States
49.0, Private,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,45.0, United-States
53.0, Private,11.0, Divorced, Tech-support, Not-in-family, Black, Male,0.0,0.0,40.0, United-States
38.0, Local-gov,13.0, Never-married, Protective-serv, Not-in-family, White, Female,4787.0,0.0,43.0, United-States
36.0, Private,12.0, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,40.0, Taiwan
32.0, Private,10.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,72.0, Mexico
20.0, Private,7.0, Never-married, Transport-moving, Other-relative, White, Male,0.0,0.0,40.0, Guatemala
17.0, ?,7.0, Never-married, ?, Own-child, White, Male,0.0,0.0,10.0, United-States
22.0, Private,10.0, Never-married, Tech-support, Other-relative, Asian-Pac-Islander, Female,0.0,0.0,32.0, United-States
25.0, Private,11.0, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States
58.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1902.0,40.0, United-States
24.0, Private,10.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,20.0, United-States
48.0, State-gov,9.0, Divorced, Craft-repair, Own-child, White, Male,8614.0,0.0,40.0, United-States
20.0, Private,2.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,30.0, El-Salvador
60.0, Self-emp-not-inc,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States
20.0, Private,9.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,30.0, United-States
52.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States
36.0, Private,9.0, Married-civ-spouse, Transport-moving, Wife, White, Female,0.0,0.0,40.0, United-States
46.0, Local-gov,13.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines
22.0, Private,7.0, Never-married, Sales, Unmarried, White, Female,0.0,0.0,25.0, United-States
19.0, Private,10.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,35.0, United-States
37.0, Private,9.0, Never-married, Sales, Unmarried, White, Male,0.0,0.0,40.0, United-States
30.0, Private,11.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States
44.0, Private,12.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,25.0, United-States
63.0, ?,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,25.0, United-States
22.0, Private,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,45.0, Canada
